Date,Close,High,Low,Open,Volume,Returns,High_Low,Close_Open,RSI,RSI_SMA,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,BB_Width,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,Volume_SMA,Volume_Ratio,MOM,ROC,ATR,Target
2025-07-30,1404.4906005859375,1417.6381639620695,1395.7256799199,1412.458776601272,7209849,-0.004939675437482083,0.015601730643856173,-0.005641351200711012,38.891680090703,37.17939082074261,-18.707520894960908,-8.59280567356023,-10.114715221400678,1562.5701622967863,1461.0696228027343,1359.5690833086824,0.13894004489580167,1417.1201416015624,1461.0696228027343,1449.194072265625,1424.2541834745332,1442.961754065481,10648214.6,0.677094637067138,-75.1995849609375,-5.082116898217082,23.91828188830978,0
2025-07-31,1384.669677734375,1397.0203743336986,1376.7015020683227,1382.5780559389787,17065827,-0.014112535066659326,0.014674165681610063,0.001512841742577654,34.91222565460001,35.869209318645005,-20.47952092043988,-10.97014872293616,-9.50937219750372,1558.6105068746224,1454.7149963378906,1350.8194858011589,0.14283967759771368,1408.534423828125,1454.7149963378906,1448.8115966796875,1418.1642595145088,1438.6438224853991,10937341.4,1.5603268084874813,-85.857177734375,-5.838531776218858,24.194768790402996,1
2025-08-01,1388.15576171875,1400.3073026227253,1378.7932525308158,1381.3828853186424,10321171,0.0025176286015586857,0.01549829686639181,0.004902968229945415,36.149678274602046,34.696297859294525,-21.356363005233106,-13.04739157939555,-8.308971425837557,1551.1078026746222,1448.0615600585938,1345.0153174425654,0.14232301368715122,1400.337158203125,1448.0615600585938,1448.1522265625,1413.5475675459304,1434.903966132314,11123224.9,0.9278937621768305,-81.97265625,-5.575884068907399,24.00328888336774,1
2025-08-04,1405.885009765625,1410.466686507784,1386.1637261382157,1389.5502251510159,6312820,0.012771800208446038,0.017286591862601855,0.011755447423884138,42.171253181152004,35.39148885042614,-20.385671198921727,-14.515047503300785,-5.870623695620942,1537.931392367067,1441.5874145507812,1345.2434367344954,0.133663733248265,1398.6339599609375,1441.5874145507812,1447.6880786132813,1412.3687125028066,1432.7544138088556,11076312.2,0.5699387924439328,-17.031982421875,-1.1969765288761591,24.02469398952493,0
2025-08-05,1386.1636962890625,1405.38696851784,1382.5780415934858,1405.38696851784,9315972,-0.014027686005308682,0.016454713815847722,-0.013678276986623,37.89061198575405,35.96392066738717,-20.966052526022622,-15.805248507845153,-5.160804018177469,1524.1495098444088,1434.3214294433594,1344.49334904231,0.1252551604641513,1396.5323364257813,1434.3214294433594,1447.0824951171876,1408.3371715468459,1429.3032495481302,11183547.75,0.8330068604571389,-21.0162353515625,-1.4935002183451895,23.97342785971167,1
2025-08-06,1387.259521484375,1390.3471654369864,1377.797312271222,1386.3630773472378,5834312,0.0007905453001302298,0.009046507139728318,0.0006466157039125283,38.26559338592394,36.13173581323269,-21.094421612574934,-16.86308312879111,-4.231338483783823,1512.4007816923795,1428.0365356445313,1343.6722895966832,0.11815418435323312,1393.3650024414062,1428.0365356445313,1446.6820947265626,1405.0944561526196,1426.1888993211853,11031730.35,0.5288664438756882,-31.67333984375,-2.23219439812703,23.157458238715442,0
2025-08-07,1383.8729248046875,1388.1557462486337,1360.5659868045632,1382.1796145349972,9976705,-0.0024412135056487427,0.01993662781426582,0.0012251014642984562,37.51184264101849,36.64245268976221,-21.22475927463438,-17.735418357959766,-3.489340916674614,1498.8945284749916,1421.6719543457032,1344.4493802164147,0.10863627701628062,1392.0203735351563,1421.6719543457032,1446.1163525390625,1401.8296051760146,1423.0543826903336,11028209.15,0.904653227400933,-13.4462890625,-0.9622918606612685,23.474051181955094,0
2025-08-08,1362.35888671875,1391.6418351007062,1359.569976594415,1379.4904158119157,8793606,-0.015546252622128498,0.023541416890182614,-0.012418737308212986,33.05705866558289,36.90130218433601,-22.801217640372442,-18.7485782144423,-4.052639425930142,1490.110318354949,1415.327294921875,1340.5442714888009,0.10567594322725475,1389.639892578125,1415.327294921875,1445.0585766601562,1395.7571869518201,1418.5584200257717,11106139.9,0.791778788956188,-23.8048095703125,-1.7173159010036798,24.088180276550528,1
2025-08-11,1380.6856689453125,1382.4785572067015,1355.7851185633474,1364.5501609316866,9997486,0.01345224258102995,0.01933346542500497,0.011824781877281011,39.633667504652905,37.88792640485899,-22.31452612377052,-19.461767796307946,-2.852758327462574,1480.8825609541761,1410.4716918945312,1340.0608228348863,0.09984017327574972,1389.5004516601562,1410.4716918945312,1444.5107641601562,1393.4384918738958,1415.7530310568488,11090421.9,0.9014522702693574,-1.3944091796875,-0.1008920685391268,24.274270159893636,0
2025-08-12,1374.9088134765625,1396.3232867936674,1369.7294260490362,1376.4028464986861,12244664,-0.004184048258546014,0.019342272363057016,-0.0010854620258336242,38.3545681358742,37.683817951986356,-22.139750287771676,-19.997364294600693,-2.1423859931709828,1469.6516162412177,1405.242578125,1340.8335400087822,0.09166963642982984,1385.8450561523437,1405.242578125,1444.01076171875,1390.58777212046,1412.7275334583092,11296032.4,1.0839791854704666,-36.553955078125,-2.589792369483157,24.439955201660606,1
2025-08-13,1377.0999755859375,1386.2634508216695,1372.0202877666845,1382.4785186353236,7457021,0.001593678131886156,0.010342867843654334,-0.003890507502926944,39.15665389170431,37.71031533208649,-21.5757192475628,-20.313035285193116,-1.2626839623696853,1455.729509841674,1400.1130676269531,1344.4966254122323,0.07944564407071053,1383.1059936523438,1400.1130676269531,1443.196015625,1388.512726499764,1410.0884550973926,11148384.3,0.6688880468535696,-27.390625,-1.9502177507327523,23.711612905469487,0
2025-08-14,1373.800048828125,1380.699951171875,1370.0999755859375,1377.300048828125,7126128,-0.0023962869917331098,0.007715806674326049,-0.002541203714454213,38.34742644873816,38.0538354115003,-21.151179464574625,-20.480664121069417,-0.6705153435052083,1441.60687494643,1395.2767272949218,1348.9465796434135,0.06640997695321749,1382.0190307617188,1395.2767272949218,1441.9387744140624,1386.2492376272041,1407.400425003373,10911960.05,0.6530566431096858,-10.86962890625,-0.7849979732375667,22.775067382645773,1
2025-08-18,1381.699951171875,1394.9000244140625,1377.0,1390.0,11785109,0.005750401851047249,0.012955073493981652,-0.005971258149730216,41.4661319036777,38.58548077440787,-19.947332103306508,-20.373997717516836,0.42666561421032867,1422.2335973223353,1390.8553039550782,1359.477010587821,0.04512085948556815,1381.3734497070313,1390.8553039550782,1440.8176196289062,1385.5493474033074,1405.4966862010397,10986399.6,1.0726998315262446,-6.455810546875,-0.4650638440517496,22.65541796859518,1
2025-08-19,1420.0999755859375,1421.0,1389.0999755859375,1390.0,14384719,0.027791869270527236,0.02246322439439551,0.021654658694919064,53.72084240341166,39.740439696633835,-15.713577013973918,-19.441913576808254,3.728336562834336,1421.5361619048947,1390.714453125,1359.8927443451055,0.04432499958656041,1382.7949462890624,1390.714453125,1440.3588842773438,1390.8648286621735,1406.5784113406617,10583498.35,1.3591648549744424,14.2149658203125,1.011104444643185,23.84432017284731,0
2025-08-20,1413.0,1424.9000244140625,1410.0,1413.0,8725641,-0.0049996308062804085,0.010544957122478769,0.0,51.57097719968677,41.10847621802711,-12.783840144412352,-18.110298890329073,5.326458745916721,1422.5450463232924,1391.0054565429687,1359.465866762645,0.04534790231335002,1385.4785766601562,1391.0054565429687,1439.9633325195311,1394.2702396372238,1407.0540845746866,9999964.4,0.8725672063392546,26.8363037109375,1.9360125923642224,23.205441904362683,1
2025-08-21,1424.800048828125,1431.9000244140625,1420.300048828125,1425.0,11021323,0.00835106074177272,0.00814147612886334,-0.00014031661184210528,54.80797114958932,42.76271399439365,-9.401463030752666,-16.36853171841379,6.967068687661126,1423.9611549425313,1391.2988159179688,1358.6364768934063,0.04695229903291781,1389.2326293945312,1391.2988159179688,1439.5966088867187,1398.9671333589008,1408.3686004453116,10133300.75,1.0876340564549019,37.54052734375,2.706092606492372,22.897912083626956,0
2025-08-22,1409.199951171875,1423.4000244140625,1407.9000244140625,1420.0,5818868,-0.010948973274587437,0.010999148834138387,-0.007605668188820422,50.045529513084865,44.01608268160028,-7.888765526466614,-14.672578480024356,6.783812953557742,1425.3929716150685,1391.8928527832031,1358.3927339513377,0.04813605984811141,1391.76533203125,1391.8928527832031,1439.0633032226563,1400.5414130224353,1408.4301819806126,9687218.8,0.6006747777803882,25.3270263671875,1.830155494281538,22.469491535800923,1
2025-08-25,1412.5999755859375,1419.5,1405.699951171875,1414.699951171875,5979407,0.0024127338432242684,0.009769254613218316,-0.0014843964504260942,51.043991069024074,45.8147759219444,-6.342476183508552,-13.006558020721195,6.664081837212644,1427.7756495645801,1393.214666748047,1358.6536839315138,0.04961329167916846,1396.7894409179687,1393.214666748047,1438.8709057617189,1402.3965764937434,1408.739055581007,9393453.05,0.6365504749076273,50.2410888671875,3.687801309696992,21.850245628109786,0
2025-08-26,1384.9000244140625,1410.0,1381.5999755859375,1408.0,12145259,-0.01960919697764063,0.020506913071994686,-0.016406232660466976,43.428267923686434,46.19423596384776,-7.268399712753535,-11.858926359127663,4.590526646374128,1427.756432294365,1393.3556640625,1358.954895830635,0.04937830177768867,1397.2108764648438,1393.3556640625,1437.9272973632812,1399.7047992507155,1406.9732014204926,9613297.95,1.2633811063767144,4.21435546875,0.3052364172048794,22.50379951181623,1
2025-08-28,1385.9000244140625,1392.199951171875,1366.5,1389.9000244140625,13161813,0.0007220737832127622,0.01854387092802062,-0.002877904834692173,43.75452488972941,46.73423163923327,-7.831235529537935,-11.053388193209717,3.222152663671782,1425.58009663688,1392.0775268554687,1358.5749570740575,0.04813319536461365,1398.3099975585938,1392.0775268554687,1437.135166015625,1397.5809877373842,1405.4122253459423,9733885.0,1.3521644235575003,10.9912109375,0.7994138105572146,22.732096058963286,0
2025-08-29,1357.199951171875,1403.5,1350.0,1381.0999755859375,18758842,-0.02070861731481788,0.03941939428586436,-0.017305064685069458,37.13519902507815,46.53208615257066,-10.472423444862216,-10.937195243540216,0.4647717986780009,1425.941854482255,1389.7129943847656,1353.4841342872762,0.05213862177856097,1396.3199951171875,1389.7129943847656,1435.7909448242187,1391.3685205734598,1401.8409457774928,10311334.65,1.8192448055208836,-19.9000244140625,-1.4450675162923643,24.92980348332305,0
2025-09-01,1353.9000244140625,1363.199951171875,1340.5999755859375,1356.0,11232238,-0.002431422691227758,0.01669249957781651,-0.0015486545619008113,36.452353694653624,46.34257887716221,-12.685628379772425,-11.286881870786658,-1.3987465089857665,1427.601524582605,1388.17451171875,1348.747498854895,0.05680411580967434,1394.3299926757813,1388.17451171875,1434.3169775390625,1385.604136548937,1398.2897664172388,10019655.2,1.1210204119598848,-19.9000244140625,-1.448538630569829,24.76338720493837,1
2025-09-02,1366.5,1384.5,1354.5,1354.800048828125,11517006,0.009306429838784158,0.021953896816684963,0.008635924675375694,40.919506310346534,46.2879163178291,-13.269929026994532,-11.683491302028234,-1.5864377249662986,1427.6349899608413,1387.0917236328125,1346.5484573047838,0.05845794569640332,1392.8099975585938,1387.0917236328125,1432.43962890625,1382.6650386183314,1395.9349689048506,10079446.95,1.1426228102723435,-15.199951171875,-1.1000905919540171,25.180286375009732,1
2025-09-03,1372.5999755859375,1376.5,1360.5,1369.699951171875,7847563,0.004463941153265649,0.011656710100967251,0.0021172698528472054,43.00825574703605,45.216657652191536,-13.089882432897411,-11.96476952820207,-1.1251129046953423,1425.4779668159065,1385.427471923828,1345.3769770317497,0.05781680485440874,1388.0599975585938,1385.427471923828,1430.8715307617188,1381.1165673825785,1394.2064508812275,10156184.1,0.7726881398299978,-47.5,-3.3448349282874545,24.52455163393761,0
2025-09-04,1359.300048828125,1374.0,1357.0999755859375,1371.800048828125,13223177,-0.009689586911244885,0.012432887373639316,-0.009112115144388762,39.71165710212534,44.0307256424354,-13.86061065543413,-12.343937753648481,-1.5166729017856486,1425.7165562175287,1384.0842895507812,1342.4520228840338,0.060158571238836375,1382.6900024414062,1384.0842895507812,1429.1569580078126,1377.7601799126626,1391.6207914698866,10351544.35,1.2774110367406193,-53.699951171875,-3.8004211728149273,23.979942546803674,1
2025-09-05,1375.0,1381.0,1359.300048828125,1363.0,5777575,0.011550026195769059,0.015781782670454544,0.00880410858400587,45.06468605935064,43.05639713341153,-13.054084119147547,-12.485967026748295,-0.5681170923992518,1425.2592437065102,1383.4713134765625,1341.6833832466148,0.06041025906773262,1377.7099975585938,1383.4713134765625,1427.4276953125,1377.335536849176,1390.3896217313766,10348707.5,0.5582895255277048,-49.800048828125,-3.49523070757084,23.817086020023055,1
2025-09-08,1378.5,1386.0,1372.4000244140625,1380.0,6986720,0.0025454545454546285,0.009865778444640915,-0.0010869565217391304,46.211285788016056,42.67297276090464,-11.994223338647771,-12.38761828912819,0.3933949504804186,1425.0458621776575,1383.2026672363281,1341.3594722949988,0.060501900310723125,1374.6400024414063,1383.2026672363281,1425.2106616210938,1377.5146850262258,1389.508909010534,10199208.25,0.6850257224623294,-30.699951171875,-2.1785376267111856,23.087292417588372,0
2025-09-09,1376.199951171875,1381.199951171875,1368.699951171875,1376.5999755859375,9754452,-0.0016685156533369216,0.00908298244695902,-0.0002905887121581803,45.53862847940929,42.12243650194317,-11.210641456013718,-12.152222922505295,0.9415814664915771,1424.7830095091342,1383.8947204589845,1343.0064314088347,0.05909161794704829,1371.0,1383.8947204589845,1422.5472265625,1377.3124182794027,1388.5230602817444,10247250.55,0.9519091928517351,-36.4000244140625,-2.5768104943484804,22.33105724490349,1
2025-09-10,1377.0,1388.5,1374.0999755859375,1383.9000244140625,7790815,0.0005813463570054633,0.010457534069762164,-0.004985926940050414,45.83397840937273,42.363007550511796,-10.405145869871603,-11.802807511978557,1.3976616421069536,1424.6880427447518,1383.7104370117188,1342.7328312786858,0.059228585167759265,1370.2099975585938,1383.7104370117188,1420.1946142578124,1377.2643539287253,1387.6695002608744,10136917.0,0.7685586258622814,-7.9000244140625,-0.5704400516134633,21.76455489984342,1
2025-09-11,1383.300048828125,1385.5,1375.0,1376.0,9766072,0.0045751988584785686,0.0075905440825330475,0.005305268043695494,48.215529713140775,42.80910803285293,-9.152914425837025,-11.272828894750251,2.119914468913226,1424.9098959300577,1384.1299987792968,1343.3501016285359,0.058924952405808494,1369.95,1384.1299987792968,1417.4142138671875,1378.1929223747868,1387.3458371917818,10012987.4,0.9753404862968268,-2.5999755859375,-0.18760195830408444,20.95994383556889,1
2025-09-12,1395.0,1396.300048828125,1380.5,1383.300048828125,7403368,0.008457999536533478,0.011326199876792115,0.008457999536533464,52.40110086282081,44.3356982166272,-7.134185258813432,-10.445100167562888,3.3109149087494565,1425.9339604239922,1385.025,1344.116039576008,0.05907324477751966,1373.7300048828124,1385.025,1415.0590478515626,1380.7786266248197,1387.9128122146128,10010304.75,0.7395746867746459,37.800048828125,2.7851495865061304,20.591379906465754,1
2025-09-15,1399.300048828125,1400.800048828125,1388.5999755859375,1393.0,5396697,0.0030824722782258895,0.0087186970745872,0.004522648117821249,53.87663807736157,46.07812665489799,-5.1282347484025195,-9.381727083730814,4.2534923353282945,1427.3194592970215,1386.3,1345.2805407029784,0.05917832979444783,1378.2700073242188,1386.3,1412.8098046875,1383.628076194559,1388.7563112230212,9923833.2,0.5438117400038526,45.4000244140625,3.353277464760418,19.992000859017306,1
2025-09-16,1405.300048828125,1408.0,1398.199951171875,1404.699951171875,8686961,0.004287858065198158,0.006973634446463748,0.00042720700299687974,55.92951826449391,47.57912785031273,-3.0195472003779287,-8.109291107060237,5.089743906682308,1429.2531383082257,1387.4800048828124,1345.706871457399,0.06021439340157053,1382.1500122070313,1387.4800048828124,1410.4913159179687,1386.9622258304923,1389.9817732678437,9768925.8,0.8892442401394839,38.800048828125,2.8393742281833223,19.26400428538214,1
2025-09-17,1413.800048828125,1416.199951171875,1406.9000244140625,1407.0,7519417,0.006048530352708692,0.006577964660222676,0.0048330126710199005,58.731792368444125,49.151481512453536,-0.6549680992147842,-6.618426505491146,5.963458406276362,1428.0347312051877,1387.1650085449219,1346.295285884656,0.058925538646820985,1386.27001953125,1387.1650085449219,1408.0599584960937,1391.091121676282,1391.7460899760126,9425660.7,0.7977602036958534,41.2000732421875,3.0016081870174904,18.666568432408415,1
2025-09-18,1415.0,1422.0,1410.699951171875,1420.4000244140625,9332642,0.0008487417813216602,0.007985900231890459,-0.003801763109860615,59.12691289174239,51.09300709141524,1.3008089891875443,-5.034579406555408,6.335388395742952,1428.3960457734233,1387.2650085449218,1346.1339713164202,0.05929802449445933,1391.8400146484375,1387.2650085449218,1405.7302905273436,1394.7694106491617,1393.4686018296413,9456010.75,0.9869534042143512,55.699951171875,4.097693604873687,18.140388460673886,0
2025-09-19,1407.4000244140625,1417.0,1403.5999755859375,1414.9000244140625,13461373,-0.005371007481227874,0.00952111992440904,-0.005300727875176831,55.502326342951335,52.13677111977531,2.2120230830555556,-3.5852589086332154,5.797281991688771,1424.9701617372848,1386.3950073242188,1347.8198529111528,0.05564814386848829,1395.0800170898438,1386.3950073242188,1403.6191430664062,1396.712581997608,1394.500559058117,9578013.25,1.4054452263364743,32.4000244140625,2.3563654119318267,17.801791028773074,0
2025-09-22,1390.5999755859375,1410.699951171875,1388.0,1403.9000244140625,7757970,-0.011936939417859782,0.016323854142389325,-0.009473643847022485,48.43414138604138,52.35905667957784,1.5605541836082466,-2.556096290184923,4.11665047379317,1422.6685864093322,1385.4650085449218,1348.2614306805115,0.0537055467080807,1396.2900146484376,1385.4650085449218,1401.2078515625,1395.772181011197,1394.2116269490666,9674968.35,0.8018599874799591,12.0999755859375,0.8777639162812934,18.151659610423213,0
2025-09-23,1389.800048828125,1395.0,1376.800048828125,1391.0,14014702,-0.0005752385818038608,0.013095373818141064,-0.0008626536102624012,48.119912639751725,52.61718509561208,0.9685481628071102,-1.851167399586516,2.8197155623936263,1419.4733417106945,1384.3250122070312,1349.176682703368,0.05078045862600753,1397.6500244140625,1384.3250122070312,1399.2188110351562,1394.8533914445707,1393.8848433845524,10076733.1,1.390798174459935,13.60009765625,0.988235586309183,18.15510900766977,0
2025-09-24,1383.0,1396.0,1380.4000244140625,1385.300048828125,5922759,-0.0048928252908457814,0.011279808811234636,-0.0016603253786576372,45.42212215463012,52.57599947013782,-0.048765841634576645,-1.4906870879961283,1.4419212463615516,1419.3818810593764,1384.2300109863281,1349.0781409132799,0.05078905932403664,1398.2500244140624,1384.2300109863281,1397.3228564453125,1393.0297927607905,1393.0785586894003,9765608.1,0.6064915711700535,6.0,0.43572984749455923,17.972599477546034,0
2025-09-25,1372.4000244140625,1384.5,1369.0,1381.300048828125,11411143,-0.007664479816296144,0.011294083156707628,-0.0064432231227481325,41.514926338309735,51.905939132654716,-1.6908330902419948,-1.5307162884453016,-0.1601168017966932,1419.0692813170378,1383.5550109863282,1348.0407406556185,0.05133770619701166,1397.1600219726563,1383.5550109863282,1395.18103515625,1389.8559822459092,1391.5468154097457,9678074.6,1.179071609966718,-10.9000244140625,-0.7879725315774078,17.79598522914989,1
2025-09-26,1377.5999755859375,1382.699951171875,1366.0,1372.0,9879109,0.0037889471578049783,0.01212249671010046,0.004081614858555029,44.05719295414005,51.07154834178664,-2.54327334150571,-1.7332276990573834,-0.8100456424483267,1418.1201525543488,1384.5750122070312,1351.0298718597137,0.0484555044711462,1395.42001953125,1384.5750122070312,1393.1392309570313,1387.9704427597596,1390.5137161635378,9234087.95,1.0698521666127299,-17.4000244140625,-1.2473135780689981,17.71769708220168,0
2025-09-29,1372.800048828125,1389.0,1368.0,1381.5999755859375,14231999,-0.003484267452727674,0.015297202253107734,-0.006369373851559635,42.23228621953955,49.907113156004435,-3.565056603472385,-2.099593479940384,-1.4654631235320013,1416.5239375179092,1385.5200134277343,1354.5160893375594,0.04475420605938725,1392.77001953125,1385.5200134277343,1391.1846948242187,1385.6365360010466,1389.201592657211,9384076.0,1.5166116514827885,-26.5,-1.893803978795905,17.952147290615848,0
2025-09-30,1364.0,1377.0999755859375,1362.800048828125,1377.0999755859375,14604684,-0.00641029175052632,0.010483817271123535,-0.009512726612578463,39.039544771451,48.21811580670014,-5.026969816618703,-2.6850687472760475,-2.341901069342655,1416.7231289538347,1385.3950134277343,1354.0668979016339,0.04522625709268091,1388.6400146484375,1385.3950134277343,1389.0621264648437,1382.3078381547318,1387.334808015936,9538459.9,1.5311364888161871,-41.300048828125,-2.9388776341796152,17.691274395415608,1
2025-10-01,1368.699951171875,1378.5999755859375,1362.699951171875,1367.0,12045916,0.0034457120028408283,0.011616880968285977,0.0012435634029809802,41.5797876175594,46.502915331611675,-5.7401311315368275,-3.2960812241282036,-2.444049907408624,1416.8907228740811,1385.2000122070312,1353.5093015399814,0.04575615129624096,1384.1300048828125,1385.2000122070312,1387.9777856445312,1380.214317080446,1385.9544482497092,9748377.55,1.2356841882883371,-45.10009765625,-3.1899912362878147,17.5633279681761,0
2025-10-03,1363.4000244140625,1371.5999755859375,1356.9000244140625,1363.199951171875,12842347,-0.003872234198061264,0.010781832850701672,0.00014676734841099945,39.577016618561714,44.547925704293604,-6.65624733180789,-3.968114445664141,-2.688132886143749,1416.4697710454984,1385.405010986328,1354.3402509271577,0.04484574519772241,1378.9700073242188,1385.405010986328,1387.1021875,1377.6275028240793,1384.2837501878096,9729336.05,1.319961293761664,-51.5999755859375,-3.6466413841651946,17.358801054154593,1
2025-10-06,1375.0,1377.4000244140625,1359.0,1360.0,12396580,0.008508123352075403,0.0133818359375,0.011029411764705883,45.73757549585849,43.571450619584326,-6.372793341326542,-4.449050224796621,-1.9237431165299208,1416.4697710454984,1385.405010986328,1354.3402509271577,0.04484574519772241,1375.7300048828124,1385.405010986328,1386.2235302734375,1377.2232716203748,1383.5960649887127,10060286.3,1.232229345202631,-32.4000244140625,-2.3021190743229836,17.433174151290874,1
2025-10-07,1384.800048828125,1395.9000244140625,1375.9000244140625,1376.0,11244040,0.007127308238636276,0.014442518266030411,0.006395384322765262,50.34382111784678,43.76241859276486,-5.296319301625317,-4.61850404016236,-0.6778152614629569,1416.6256726486472,1385.7200134277343,1354.8143542068215,0.044605921717857336,1375.1500122070313,1385.7200134277343,1385.9731469726562,1378.3889296523364,1383.6852489768173,10273152.3,1.0945072818593373,-5.7999267578125,-0.4170808902372314,17.68080631291742,0
2025-10-08,1367.4000244140625,1389.0,1364.5,1384.800048828125,8525081,-0.012565008521473686,0.017917214832944273,-0.012565008521473638,43.313467747450076,43.2817741035347,-5.780607180455263,-4.850924668220941,-0.9296825122343222,1416.9562458298622,1385.2800170898438,1353.6037883498254,0.04573260041181113,1372.910009765625,1385.2800170898438,1385.5978735351562,1376.698328846448,1382.4789360462428,10211683.75,0.834835978934424,-22.4000244140625,-1.6117443968252987,18.16789157628046,1
2025-10-09,1377.800048828125,1380.0,1369.0999755859375,1374.0,8826633,0.00760569272222944,0.007911180162414289,0.0027656832810225617,47.98864747594244,43.538426635665935,-5.264527563254887,-4.93364524722773,-0.33088231602715723,1416.9563169575927,1385.32001953125,1353.6837221049072,0.04567363061287091,1372.3900146484375,1385.32001953125,1385.5122729492186,1376.8678242282444,1382.1323518078636,10263474.65,0.8600043650909197,-5.199951171875,-0.37599068487889076,17.770183291255965,1
2025-10-10,1381.699951171875,1388.0,1375.0999755859375,1377.800048828125,6373084,0.002830528527754783,0.009336342816775431,0.002830528527754826,49.66510160165631,44.35344416200059,-4.489093743858575,-4.844734946553899,0.35564120269532395,1416.904421075532,1385.2400146484374,1353.575608221343,0.04571685208664819,1373.3200073242188,1385.2400146484374,1384.9170166015624,1377.6112283734183,1382.1003221311237,10093825.25,0.6313844198957179,9.2999267578125,0.6776396526066097,17.42231480002786,0
2025-10-13,1375.0,1377.699951171875,1367.800048828125,1376.9000244140625,7600682,-0.00484906376828953,0.0071999289772727276,-0.001379929101875826,46.87003966255462,44.63472883284205,-4.364871400562606,-4.74876223735564,0.38389083679303404,1415.8715614264174,1384.2400146484374,1352.6084678704574,0.04570240195810789,1373.060009765625,1384.2400146484374,1384.3272045898439,1377.209500931354,1381.574372343633,10103690.95,0.7522678630624584,-2.5999755859375,-0.18873226132510856,17.170713910293724,1
2025-10-14,1375.9000244140625,1388.0,1370.0999755859375,1380.0,9768174,0.0006545632102272769,0.01300968391339724,-0.0029709968014039853,47.29910696378782,45.14141090726688,-4.1460072592451525,-4.628211241733543,0.48220398248839036,1414.1123925514983,1383.0700134277345,1352.0276343039707,0.04488909284762794,1373.3700073242187,1383.0700134277345,1384.1518115234376,1377.0080430056169,1381.154050274776,10322264.8,0.9463208113010237,3.0999755859375,0.22581406437038876,17.22280751770578,0
2025-10-15,1374.300048828125,1384.0,1372.699951171875,1383.0,10882743,-0.0011628574442528183,0.008222402988168872,-0.006290637145245842,46.57896272802833,45.89535270292461,-4.054917938752396,-4.513552581137313,0.4586346423849168,1411.0253834932073,1381.5200134277343,1352.0146433622613,0.04271435777794674,1374.4000122070313,1381.5200134277343,1383.874697265625,1376.5914285167719,1380.646346463913,10432053.9,1.043202336214923,10.300048828125,0.7551355445839514,16.799753325592867,1
